date,location,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million
2022-03-31,Poland,3713.767349661031,93.17690101622198,72.59680159924977,1.821552290522645
2022-04-01,Poland,2809.488089290602,70.48882198905352,61.668365817133406,1.547355355656558
2022-04-02,Poland,2270.168748960401,56.95755418961068,58.21692487093748,1.4606894219566826
2022-04-03,Poland,2211.096684992343,55.47547472933977,61.834016325212765,1.5514366483435498
2022-04-04,Poland,1946.9128102628608,48.84719353659829,59.259803431657794,1.4868441779120545
2022-04-05,Poland,1604.632850242638,40.25958150927278,55.364850907917,1.3890938197577316
2022-04-06,Poland,1331.6288855581283,33.41011810763562,48.600899550257935,1.219381442612857
2022-04-07,Poland,1044.3832417131896,26.203265400650896,41.32853573216207,1.036918374146966
2022-04-08,Poland,838.0901549231116,21.027466799947746,34.527402965207614,0.8662725970354064
2022-04-09,Poland,828.8884890893543,20.796623388320036,33.12570381478184,0.8310758953862066
2022-04-10,Poland,1109.3211727477137,27.832612860255466,37.527869398659526,0.9414911211067535
2022-04-11,Poland,1168.677361320134,29.321842445463865,36.86323504916714,0.9248300849581494
2022-04-12,Poland,1141.9591870739055,28.651503215078602,35.72443778113371,0.896293719807372
2022-04-13,Poland,1073.480093287419,26.933360919558524,30.760319840100866,0.7717853739802013
2022-04-14,Poland,984.645010828589,24.704466333516724,29.00866233551865,0.727864767616687
2022-04-15,Poland,861.2043311683353,21.60728938865371,20.72397134767362,0.5199663501586084
2022-04-16,Poland,835.5642845249729,20.963962052321442,18.455938697330584,0.46304357821121
2022-04-17,Poland,884.4955855411644,22.19161316010171,19.71694152924879,0.4946813260040013
2022-04-18,Poland,867.381176079217,21.762165717156222,20.226120273210476,0.5075127103118559
2022-04-19,Poland,838.5410294858273,21.038559753470903,18.230551390983564,0.45743818090985605
2022-04-20,Poland,834.9932033988687,20.94955752125362,16.936898217569414,0.42496848242574303
2022-04-21,Poland,875.813659837344,21.97370744629181,15.479726803275577,0.3884466766619337
2022-04-22,Poland,818.7526903220626,20.542116141943,13.051540896227452,0.32751014492775954
2022-04-23,Poland,883.4482425459947,22.165290754637763,15.729068798944578,0.3947115442281549
2022-04-24,Poland,959.9668832257065,24.085116141945395,19.699150424800983,0.494284357821425
2022-04-25,Poland,953.242145594517,23.916433116791186,18.72123938032255,0.469784207896371
2022-04-26,Poland,911.4107279699676,22.867002798616227,17.76175245711684,0.44570074962548994
2022-04-27,Poland,870.0471430957101,21.829225120787783,16.806630018335586,0.421788105947313
2022-04-28,Poland,825.4427119779056,20.710144827600285,15.869498584052103,0.39830817924398226
2022-04-29,Poland,713.5488589043666,17.90287059804649,13.36058637348902,0.3353400299852357
2022-04-30,Poland,639.3193070135948,16.04049978345253,12.05387306347647,0.30256744960873494
2022-05-01,Poland,603.4955189076236,15.141665800443418,11.69928369149555,0.2936695652175912
