Entity,Code,Day,Daily hospital occupancy
Cyprus,CYP,2021-06-12,33
Cyprus,CYP,2021-06-13,32
Cyprus,CYP,2021-06-14,30
Cyprus,CYP,2021-06-15,32
Cyprus,CYP,2021-06-16,38
Cyprus,CYP,2021-06-17,41
Cyprus,CYP,2021-06-18,45
Cyprus,CYP,2021-06-19,44
Cyprus,CYP,2021-06-20,46
Cyprus,CYP,2021-06-21,46
Cyprus,CYP,2021-06-22,47
Cyprus,CYP,2021-06-23,43
Cyprus,CYP,2021-06-24,47
Cyprus,CYP,2021-06-25,41
Cyprus,CYP,2021-06-26,43
Cyprus,CYP,2021-06-27,50
Cyprus,CYP,2021-06-28,54
Cyprus,CYP,2021-06-29,59
Cyprus,CYP,2021-06-30,54
Cyprus,CYP,2021-07-01,59
Cyprus,CYP,2021-07-02,54
Cyprus,CYP,2021-07-03,63
Cyprus,CYP,2021-07-04,71
Cyprus,CYP,2021-07-05,88
Cyprus,CYP,2021-07-06,89
Cyprus,CYP,2021-07-07,93
Cyprus,CYP,2021-07-08,107
Cyprus,CYP,2021-07-09,117
Cyprus,CYP,2021-07-10,125
Cyprus,CYP,2021-07-11,139
Cyprus,CYP,2021-07-12,153
Cyprus,CYP,2021-07-13,159
Cyprus,CYP,2021-07-14,165
Cyprus,CYP,2021-07-15,181
Cyprus,CYP,2021-07-16,190
Cyprus,CYP,2021-07-17,203
Cyprus,CYP,2021-07-18,218
Cyprus,CYP,2021-07-19,228
Cyprus,CYP,2021-07-20,231
Cyprus,CYP,2021-07-21,243
Cyprus,CYP,2021-07-22,264
Cyprus,CYP,2021-07-23,254
Cyprus,CYP,2021-07-24,259
Cyprus,CYP,2021-07-25,276
Cyprus,CYP,2021-07-26,270
Cyprus,CYP,2021-07-27,292
Cyprus,CYP,2021-07-28,286
Cyprus,CYP,2021-07-29,283
Cyprus,CYP,2021-07-30,279
Cyprus,CYP,2021-07-31,288
Cyprus,CYP,2021-08-01,301
Cyprus,CYP,2021-08-02,287
Cyprus,CYP,2021-08-03,289
Cyprus,CYP,2021-08-04,273
Cyprus,CYP,2021-08-05,293
Cyprus,CYP,2021-08-06,292
Cyprus,CYP,2021-08-07,285
Cyprus,CYP,2021-08-08,286
Cyprus,CYP,2021-08-09,278
Cyprus,CYP,2021-08-10,263
Cyprus,CYP,2021-08-11,264
Cyprus,CYP,2021-08-12,276
Cyprus,CYP,2021-08-13,259
Cyprus,CYP,2021-08-14,244
Cyprus,CYP,2021-08-15,240
Cyprus,CYP,2021-08-16,234
Cyprus,CYP,2021-08-17,232
Cyprus,CYP,2021-08-18,223
Cyprus,CYP,2021-08-19,208
Cyprus,CYP,2021-08-20,201
Cyprus,CYP,2021-08-21,194
Cyprus,CYP,2021-08-22,194
Cyprus,CYP,2021-08-23,196
Cyprus,CYP,2021-08-24,184
Cyprus,CYP,2021-08-25,181
Cyprus,CYP,2021-08-26,178
Cyprus,CYP,2021-08-27,159
Cyprus,CYP,2021-08-28,152
Cyprus,CYP,2021-08-29,157
Cyprus,CYP,2021-08-30,143
Cyprus,CYP,2021-08-31,138
Cyprus,CYP,2021-09-01,137
Cyprus,CYP,2021-09-02,134
Cyprus,CYP,2021-09-03,133
Cyprus,CYP,2021-09-04,133
Cyprus,CYP,2021-09-05,143
Cyprus,CYP,2021-09-06,139
Cyprus,CYP,2021-09-07,141
Cyprus,CYP,2021-09-08,131
Cyprus,CYP,2021-09-09,119
Cyprus,CYP,2021-09-10,117
Cyprus,CYP,2021-09-11,106
Cyprus,CYP,2021-09-12,112
Cyprus,CYP,2021-09-13,107
Cyprus,CYP,2021-09-14,103
Cyprus,CYP,2021-09-15,108
Cyprus,CYP,2021-09-16,97
Cyprus,CYP,2021-09-17,89
Cyprus,CYP,2021-09-18,96
Cyprus,CYP,2021-09-19,98
Cyprus,CYP,2021-09-20,93
Cyprus,CYP,2021-09-21,94
Cyprus,CYP,2021-09-22,89
Cyprus,CYP,2021-09-23,80
Cyprus,CYP,2021-09-24,77
Cyprus,CYP,2021-09-25,78
Cyprus,CYP,2021-09-26,79
Cyprus,CYP,2021-09-27,81
Cyprus,CYP,2021-09-28,84
Cyprus,CYP,2021-09-29,81
Cyprus,CYP,2021-09-30,79
Cyprus,CYP,2021-10-01,73
Cyprus,CYP,2021-10-02,73
Cyprus,CYP,2021-10-03,68
Cyprus,CYP,2021-10-04,65
Cyprus,CYP,2021-10-05,61
Cyprus,CYP,2021-10-06,59
Cyprus,CYP,2021-10-07,60
Cyprus,CYP,2021-10-08,64
Cyprus,CYP,2021-10-09,60
Cyprus,CYP,2021-10-10,60
Cyprus,CYP,2021-10-11,58
Cyprus,CYP,2021-10-12,60
Cyprus,CYP,2021-10-13,63
Cyprus,CYP,2021-10-14,60
Cyprus,CYP,2021-10-15,56
Cyprus,CYP,2021-10-16,51
Cyprus,CYP,2021-10-17,55
Cyprus,CYP,2021-10-18,57
Cyprus,CYP,2021-10-19,61
Cyprus,CYP,2021-10-20,64
Cyprus,CYP,2021-10-21,58
Cyprus,CYP,2021-10-22,57
Cyprus,CYP,2021-10-23,63
Cyprus,CYP,2021-10-24,63
Cyprus,CYP,2021-10-25,59
Cyprus,CYP,2021-10-26,57
Cyprus,CYP,2021-10-27,56
Cyprus,CYP,2021-10-28,59
Cyprus,CYP,2021-10-29,60
Cyprus,CYP,2021-10-30,58
Cyprus,CYP,2021-10-31,61
Cyprus,CYP,2021-11-01,68
Cyprus,CYP,2021-11-02,70
Cyprus,CYP,2021-11-03,67
Cyprus,CYP,2021-11-04,73
Cyprus,CYP,2021-11-05,73
Cyprus,CYP,2021-11-06,74
Cyprus,CYP,2021-11-07,69
Cyprus,CYP,2021-11-08,67
Cyprus,CYP,2021-11-09,71
Cyprus,CYP,2021-11-10,72
Cyprus,CYP,2021-11-11,80
Cyprus,CYP,2021-11-12,82
Cyprus,CYP,2021-11-13,82
Cyprus,CYP,2021-11-14,85
Cyprus,CYP,2021-11-15,88
Cyprus,CYP,2021-11-16,88
Cyprus,CYP,2021-11-17,81
Cyprus,CYP,2021-11-18,86
Cyprus,CYP,2021-11-19,85
Cyprus,CYP,2021-11-20,92
Cyprus,CYP,2021-11-21,105
Cyprus,CYP,2021-11-22,106
Cyprus,CYP,2021-11-23,115
Cyprus,CYP,2021-11-24,117
Cyprus,CYP,2021-11-25,110
Cyprus,CYP,2021-11-26,116
Cyprus,CYP,2021-11-27,118
Cyprus,CYP,2021-11-28,114
Cyprus,CYP,2021-11-29,116
Cyprus,CYP,2021-11-30,118
Cyprus,CYP,2021-12-01,116
Cyprus,CYP,2021-12-02,112
Cyprus,CYP,2021-12-03,111
Cyprus,CYP,2021-12-04,115
Cyprus,CYP,2021-12-05,119
Cyprus,CYP,2021-12-06,116
Cyprus,CYP,2021-12-07,118
Cyprus,CYP,2021-12-08,128
Cyprus,CYP,2021-12-09,139
Cyprus,CYP,2021-12-10,138
Cyprus,CYP,2021-12-11,145
Cyprus,CYP,2021-12-12,146
Cyprus,CYP,2021-12-13,149
Cyprus,CYP,2021-12-14,159
Cyprus,CYP,2021-12-15,157
Cyprus,CYP,2021-12-16,165
Cyprus,CYP,2021-12-17,171
Cyprus,CYP,2021-12-18,177
Cyprus,CYP,2021-12-19,175
Cyprus,CYP,2021-12-20,179
Cyprus,CYP,2021-12-21,176
Cyprus,CYP,2021-12-22,172
Cyprus,CYP,2021-12-23,162
Cyprus,CYP,2021-12-24,168
Cyprus,CYP,2021-12-25,157
Cyprus,CYP,2021-12-26,162
Cyprus,CYP,2021-12-27,161
Cyprus,CYP,2021-12-28,168
Cyprus,CYP,2021-12-29,174
Cyprus,CYP,2021-12-30,178
Cyprus,CYP,2021-12-31,180
Cyprus,CYP,2022-01-01,187
Cyprus,CYP,2022-01-02,203
Cyprus,CYP,2022-01-03,201
Cyprus,CYP,2022-01-04,209
Cyprus,CYP,2022-01-05,205
Cyprus,CYP,2022-01-06,235
Cyprus,CYP,2022-01-07,230
Cyprus,CYP,2022-01-08,244
Cyprus,CYP,2022-01-09,251
Cyprus,CYP,2022-01-10,245
Cyprus,CYP,2022-01-11,252
Cyprus,CYP,2022-01-12,266
Cyprus,CYP,2022-01-13,259
Cyprus,CYP,2022-01-14,257
Cyprus,CYP,2022-01-15,270
Cyprus,CYP,2022-01-16,270
Cyprus,CYP,2022-01-17,270
Cyprus,CYP,2022-01-18,257
Cyprus,CYP,2022-01-19,248
Cyprus,CYP,2022-01-20,244
Cyprus,CYP,2022-01-21,242
Cyprus,CYP,2022-01-22,240
Cyprus,CYP,2022-01-24,221
Cyprus,CYP,2022-01-25,223
Cyprus,CYP,2022-01-26,224
Cyprus,CYP,2022-01-27,226
Cyprus,CYP,2022-01-28,208
Cyprus,CYP,2022-01-29,203
Cyprus,CYP,2022-01-30,211
Cyprus,CYP,2022-01-31,204
Cyprus,CYP,2022-02-01,211
Cyprus,CYP,2022-02-02,235
Cyprus,CYP,2022-02-03,222
Cyprus,CYP,2022-02-04,218
Cyprus,CYP,2022-02-05,225
Cyprus,CYP,2022-02-06,224
Cyprus,CYP,2022-02-07,233
Cyprus,CYP,2022-02-08,206
Cyprus,CYP,2022-02-09,199
Cyprus,CYP,2022-02-10,198
Cyprus,CYP,2022-02-11,184
Cyprus,CYP,2022-02-12,180
Cyprus,CYP,2022-02-13,182
Cyprus,CYP,2022-02-14,177
Cyprus,CYP,2022-02-15,181
Cyprus,CYP,2022-02-16,175
Cyprus,CYP,2022-02-17,168
Cyprus,CYP,2022-02-18,170
Cyprus,CYP,2022-02-19,160
Cyprus,CYP,2022-02-20,162
Cyprus,CYP,2022-02-21,164
Cyprus,CYP,2022-02-22,157
Cyprus,CYP,2022-02-23,161
Cyprus,CYP,2022-02-24,167
Cyprus,CYP,2022-02-25,155
Cyprus,CYP,2022-02-26,152
Cyprus,CYP,2022-02-27,148
Cyprus,CYP,2022-02-28,150
Cyprus,CYP,2022-03-01,146
Cyprus,CYP,2022-03-02,145
Cyprus,CYP,2022-03-03,144
Cyprus,CYP,2022-03-04,137
Cyprus,CYP,2022-03-05,128
Cyprus,CYP,2022-03-06,129
Cyprus,CYP,2022-03-07,129
Cyprus,CYP,2022-03-08,120
Cyprus,CYP,2022-03-09,124
Cyprus,CYP,2022-03-10,113
Cyprus,CYP,2022-03-11,107
Cyprus,CYP,2022-03-12,110
Cyprus,CYP,2022-03-13,107
Cyprus,CYP,2022-03-14,101
Cyprus,CYP,2022-03-15,108
Cyprus,CYP,2022-03-16,119
Cyprus,CYP,2022-03-17,113
Cyprus,CYP,2022-03-18,114
Cyprus,CYP,2022-03-19,126
Cyprus,CYP,2022-03-20,143
Cyprus,CYP,2022-03-21,149
Cyprus,CYP,2022-03-22,151
Cyprus,CYP,2022-03-23,153
Cyprus,CYP,2022-03-24,151
Cyprus,CYP,2022-03-25,151
Cyprus,CYP,2022-03-26,169
Cyprus,CYP,2022-03-27,173
Cyprus,CYP,2022-03-28,190
Cyprus,CYP,2022-03-29,182
Cyprus,CYP,2022-03-30,182
Cyprus,CYP,2022-03-31,195
Cyprus,CYP,2022-04-01,191
Cyprus,CYP,2022-04-02,201
Cyprus,CYP,2022-04-03,203
Cyprus,CYP,2022-04-04,199
Cyprus,CYP,2022-04-05,207
Cyprus,CYP,2022-04-06,202
Cyprus,CYP,2022-04-07,208
Cyprus,CYP,2022-04-08,202
Cyprus,CYP,2022-04-09,201
Cyprus,CYP,2022-04-10,207
Cyprus,CYP,2022-04-11,204
Cyprus,CYP,2022-04-12,188
Cyprus,CYP,2022-04-13,183
Cyprus,CYP,2022-04-14,157
Cyprus,CYP,2022-04-21,108
Cyprus,CYP,2022-04-28,89
Cyprus,CYP,2022-05-05,60
Cyprus,CYP,2022-05-12,45
Cyprus,CYP,2022-05-19,42
Cyprus,CYP,2022-05-26,30
Cyprus,CYP,2022-06-02,35
Cyprus,CYP,2022-06-09,31
Cyprus,CYP,2022-06-16,34
Cyprus,CYP,2022-06-23,47
Cyprus,CYP,2022-06-30,75
Cyprus,CYP,2022-07-07,97
Cyprus,CYP,2022-07-14,117
Cyprus,CYP,2022-07-21,104
Cyprus,CYP,2022-07-28,76
Cyprus,CYP,2022-08-04,71
Cyprus,CYP,2022-08-11,84
Cyprus,CYP,2022-08-18,73
Cyprus,CYP,2022-08-25,57
Cyprus,CYP,2022-09-01,42
Cyprus,CYP,2022-09-08,44
Cyprus,CYP,2022-09-15,47
Cyprus,CYP,2022-09-22,51
Cyprus,CYP,2022-09-29,47
Czechia,CZE,2020-03-11,2
Czechia,CZE,2020-03-12,3
Czechia,CZE,2020-03-13,4
Czechia,CZE,2020-03-14,4
Czechia,CZE,2020-03-15,6
Czechia,CZE,2020-03-16,19
Czechia,CZE,2020-03-17,49
Czechia,CZE,2020-03-18,50
Czechia,CZE,2020-03-19,55
Czechia,CZE,2020-03-20,66
Czechia,CZE,2020-03-21,79
Czechia,CZE,2020-03-22,97
Czechia,CZE,2020-03-23,117
Czechia,CZE,2020-03-24,135
Czechia,CZE,2020-03-25,175
Czechia,CZE,2020-03-26,205
Czechia,CZE,2020-03-27,237
Czechia,CZE,2020-03-28,271
Czechia,CZE,2020-03-29,282
Czechia,CZE,2020-03-30,294
Czechia,CZE,2020-03-31,322
Czechia,CZE,2020-04-01,345
Czechia,CZE,2020-04-02,351
Czechia,CZE,2020-04-03,375
Czechia,CZE,2020-04-04,365
Czechia,CZE,2020-04-05,371
Czechia,CZE,2020-04-06,395
Czechia,CZE,2020-04-07,413
Czechia,CZE,2020-04-08,423
Czechia,CZE,2020-04-09,417
Czechia,CZE,2020-04-10,407
Czechia,CZE,2020-04-11,407
Czechia,CZE,2020-04-12,402
Czechia,CZE,2020-04-13,395
Czechia,CZE,2020-04-14,385
Czechia,CZE,2020-04-15,370
Czechia,CZE,2020-04-16,362
Czechia,CZE,2020-04-17,355
Czechia,CZE,2020-04-18,338
Czechia,CZE,2020-04-19,345
Czechia,CZE,2020-04-20,348
Czechia,CZE,2020-04-21,365
Czechia,CZE,2020-04-22,342
Czechia,CZE,2020-04-23,335
Czechia,CZE,2020-04-24,329
Czechia,CZE,2020-04-25,314
Czechia,CZE,2020-04-26,310
Czechia,CZE,2020-04-27,309
Czechia,CZE,2020-04-28,305
Czechia,CZE,2020-04-29,286
Czechia,CZE,2020-04-30,273
Czechia,CZE,2020-05-01,244
Czechia,CZE,2020-05-02,233
Czechia,CZE,2020-05-03,232
Czechia,CZE,2020-05-04,236
Czechia,CZE,2020-05-05,223
Czechia,CZE,2020-05-06,209
Czechia,CZE,2020-05-07,191
Czechia,CZE,2020-05-08,185
Czechia,CZE,2020-05-09,173
Czechia,CZE,2020-05-10,167
Czechia,CZE,2020-05-11,167
Czechia,CZE,2020-05-12,157
Czechia,CZE,2020-05-13,147
Czechia,CZE,2020-05-14,128
Czechia,CZE,2020-05-15,118
Czechia,CZE,2020-05-16,112
Czechia,CZE,2020-05-17,110
Czechia,CZE,2020-05-18,115
Czechia,CZE,2020-05-19,109
Czechia,CZE,2020-05-20,101
Czechia,CZE,2020-05-21,101
Czechia,CZE,2020-05-22,98
Czechia,CZE,2020-05-23,93
Czechia,CZE,2020-05-24,94
Czechia,CZE,2020-05-25,91
Czechia,CZE,2020-05-26,91
Czechia,CZE,2020-05-27,86
Czechia,CZE,2020-05-28,74
Czechia,CZE,2020-05-29,71
Czechia,CZE,2020-05-30,72
Czechia,CZE,2020-05-31,70
Czechia,CZE,2020-06-01,73
Czechia,CZE,2020-06-02,75
Czechia,CZE,2020-06-03,65
Czechia,CZE,2020-06-04,60
Czechia,CZE,2020-06-05,60
Czechia,CZE,2020-06-06,59
Czechia,CZE,2020-06-07,61
Czechia,CZE,2020-06-08,60
Czechia,CZE,2020-06-09,63
Czechia,CZE,2020-06-10,66
Czechia,CZE,2020-06-11,65
Czechia,CZE,2020-06-12,69
Czechia,CZE,2020-06-13,67
Czechia,CZE,2020-06-14,68
Czechia,CZE,2020-06-15,77
Czechia,CZE,2020-06-16,78
Czechia,CZE,2020-06-17,84
Czechia,CZE,2020-06-18,83
Czechia,CZE,2020-06-19,82
Czechia,CZE,2020-06-20,80
Czechia,CZE,2020-06-21,74
Czechia,CZE,2020-06-22,75
Czechia,CZE,2020-06-23,77
Czechia,CZE,2020-06-24,77
Czechia,CZE,2020-06-25,66
Czechia,CZE,2020-06-26,64
Czechia,CZE,2020-06-27,61
Czechia,CZE,2020-06-28,66
Czechia,CZE,2020-06-29,69
Czechia,CZE,2020-06-30,71
Czechia,CZE,2020-07-01,75
Czechia,CZE,2020-07-02,72
Czechia,CZE,2020-07-03,71
Czechia,CZE,2020-07-04,70
Czechia,CZE,2020-07-05,73
Czechia,CZE,2020-07-06,69
Czechia,CZE,2020-07-07,77
Czechia,CZE,2020-07-08,85
Czechia,CZE,2020-07-09,73
Czechia,CZE,2020-07-10,69
Czechia,CZE,2020-07-11,64
Czechia,CZE,2020-07-12,65
Czechia,CZE,2020-07-13,71
Czechia,CZE,2020-07-14,71
Czechia,CZE,2020-07-15,80
Czechia,CZE,2020-07-16,76
Czechia,CZE,2020-07-17,74
Czechia,CZE,2020-07-18,74
Czechia,CZE,2020-07-19,74
Czechia,CZE,2020-07-20,71
Czechia,CZE,2020-07-21,78
Czechia,CZE,2020-07-22,92
Czechia,CZE,2020-07-23,91
Czechia,CZE,2020-07-24,94
Czechia,CZE,2020-07-25,92
Czechia,CZE,2020-07-26,91
Czechia,CZE,2020-07-27,109
Czechia,CZE,2020-07-28,114
Czechia,CZE,2020-07-29,116
Czechia,CZE,2020-07-30,117
Czechia,CZE,2020-07-31,114
Czechia,CZE,2020-08-01,116
Czechia,CZE,2020-08-02,109
Czechia,CZE,2020-08-03,113
Czechia,CZE,2020-08-04,115
Czechia,CZE,2020-08-05,110
Czechia,CZE,2020-08-06,105
Czechia,CZE,2020-08-07,106
Czechia,CZE,2020-08-08,104
Czechia,CZE,2020-08-09,107
Czechia,CZE,2020-08-10,113
Czechia,CZE,2020-08-11,110
Czechia,CZE,2020-08-12,101
Czechia,CZE,2020-08-13,106
Czechia,CZE,2020-08-14,113
Czechia,CZE,2020-08-15,103
Czechia,CZE,2020-08-16,101
Czechia,CZE,2020-08-17,113
Czechia,CZE,2020-08-18,103
Czechia,CZE,2020-08-19,108
Czechia,CZE,2020-08-20,116
Czechia,CZE,2020-08-21,119
Czechia,CZE,2020-08-22,124
Czechia,CZE,2020-08-23,128
Czechia,CZE,2020-08-24,129
Czechia,CZE,2020-08-25,131
Czechia,CZE,2020-08-26,136
Czechia,CZE,2020-08-27,147
Czechia,CZE,2020-08-28,156
Czechia,CZE,2020-08-29,155
Czechia,CZE,2020-08-30,154
Czechia,CZE,2020-08-31,171
Czechia,CZE,2020-09-01,178
Czechia,CZE,2020-09-02,180
Czechia,CZE,2020-09-03,195
Czechia,CZE,2020-09-04,207
Czechia,CZE,2020-09-05,209
Czechia,CZE,2020-09-06,220
Czechia,CZE,2020-09-07,256
Czechia,CZE,2020-09-08,253
Czechia,CZE,2020-09-09,266
Czechia,CZE,2020-09-10,272
Czechia,CZE,2020-09-11,310
Czechia,CZE,2020-09-12,283
Czechia,CZE,2020-09-13,305
Czechia,CZE,2020-09-14,339
Czechia,CZE,2020-09-15,369
Czechia,CZE,2020-09-16,399
Czechia,CZE,2020-09-17,495
Czechia,CZE,2020-09-18,525
Czechia,CZE,2020-09-19,508
Czechia,CZE,2020-09-20,532
Czechia,CZE,2020-09-21,613
Czechia,CZE,2020-09-22,637
Czechia,CZE,2020-09-23,710
Czechia,CZE,2020-09-24,768
Czechia,CZE,2020-09-25,825
Czechia,CZE,2020-09-26,797
Czechia,CZE,2020-09-27,823
Czechia,CZE,2020-09-28,845
Czechia,CZE,2020-09-29,998
Czechia,CZE,2020-09-30,1062
Czechia,CZE,2020-10-01,1164
Czechia,CZE,2020-10-02,1241
Czechia,CZE,2020-10-03,1209
Czechia,CZE,2020-10-04,1281
Czechia,CZE,2020-10-05,1488
Czechia,CZE,2020-10-06,1633
Czechia,CZE,2020-10-07,1785
Czechia,CZE,2020-10-08,1956
Czechia,CZE,2020-10-09,2149
Czechia,CZE,2020-10-10,2168
Czechia,CZE,2020-10-11,2220
Czechia,CZE,2020-10-12,2579
Czechia,CZE,2020-10-13,2692
Czechia,CZE,2020-10-14,2990
Czechia,CZE,2020-10-15,3207
Czechia,CZE,2020-10-16,3452
Czechia,CZE,2020-10-17,3552
Czechia,CZE,2020-10-18,3713
Czechia,CZE,2020-10-19,4154
Czechia,CZE,2020-10-20,4450
Czechia,CZE,2020-10-21,4867
Czechia,CZE,2020-10-22,5107
Czechia,CZE,2020-10-23,5455
Czechia,CZE,2020-10-24,5372
Czechia,CZE,2020-10-25,5683
Czechia,CZE,2020-10-26,6200
Czechia,CZE,2020-10-27,6533
Czechia,CZE,2020-10-28,6573
Czechia,CZE,2020-10-29,7273
Czechia,CZE,2020-10-30,7657
Czechia,CZE,2020-10-31,7333
Czechia,CZE,2020-11-01,7462
Czechia,CZE,2020-11-02,8037
Czechia,CZE,2020-11-03,8135
Czechia,CZE,2020-11-04,8213
Czechia,CZE,2020-11-05,8224
Czechia,CZE,2020-11-06,8143
Czechia,CZE,2020-11-07,7509
Czechia,CZE,2020-11-08,7486
Czechia,CZE,2020-11-09,7783
Czechia,CZE,2020-11-10,7596
Czechia,CZE,2020-11-11,7364
Czechia,CZE,2020-11-12,7203
Czechia,CZE,2020-11-13,7118
Czechia,CZE,2020-11-14,6574
Czechia,CZE,2020-11-15,6421
Czechia,CZE,2020-11-16,6655
Czechia,CZE,2020-11-17,6188
Czechia,CZE,2020-11-18,6568
Czechia,CZE,2020-11-19,6328
Czechia,CZE,2020-11-20,6085
Czechia,CZE,2020-11-21,5426
Czechia,CZE,2020-11-22,5372
Czechia,CZE,2020-11-23,5725
Czechia,CZE,2020-11-24,5550
Czechia,CZE,2020-11-25,5327
Czechia,CZE,2020-11-26,5172
Czechia,CZE,2020-11-27,4960
Czechia,CZE,2020-11-28,4479
Czechia,CZE,2020-11-29,4545
Czechia,CZE,2020-11-30,4838
Czechia,CZE,2020-12-01,4662
Czechia,CZE,2020-12-02,4558
Czechia,CZE,2020-12-03,4536
Czechia,CZE,2020-12-04,4475
Czechia,CZE,2020-12-05,4110
Czechia,CZE,2020-12-06,4158
Czechia,CZE,2020-12-07,4510
Czechia,CZE,2020-12-08,4406
Czechia,CZE,2020-12-09,4461
Czechia,CZE,2020-12-10,4561
Czechia,CZE,2020-12-11,4536
Czechia,CZE,2020-12-12,4315
Czechia,CZE,2020-12-13,4414
Czechia,CZE,2020-12-14,4775
Czechia,CZE,2020-12-15,4747
Czechia,CZE,2020-12-16,4716
Czechia,CZE,2020-12-17,4780
Czechia,CZE,2020-12-18,4783
Czechia,CZE,2020-12-19,4483
Czechia,CZE,2020-12-20,4579
Czechia,CZE,2020-12-21,4959
Czechia,CZE,2020-12-22,4937
Czechia,CZE,2020-12-23,4973
Czechia,CZE,2020-12-24,4310
Czechia,CZE,2020-12-25,4386
Czechia,CZE,2020-12-26,4651
Czechia,CZE,2020-12-27,4966
Czechia,CZE,2020-12-28,5724
Czechia,CZE,2020-12-29,5975
Czechia,CZE,2020-12-30,6139
Czechia,CZE,2020-12-31,6161
Czechia,CZE,2021-01-01,5667
Czechia,CZE,2021-01-02,5970
Czechia,CZE,2021-01-03,6282
Czechia,CZE,2021-01-04,7221
Czechia,CZE,2021-01-05,7408
Czechia,CZE,2021-01-06,7400
Czechia,CZE,2021-01-07,7558
Czechia,CZE,2021-01-08,7347
Czechia,CZE,2021-01-09,6773
Czechia,CZE,2021-01-10,6879
Czechia,CZE,2021-01-11,7425
Czechia,CZE,2021-01-12,7481
Czechia,CZE,2021-01-13,7311
Czechia,CZE,2021-01-14,7234
Czechia,CZE,2021-01-15,7149
Czechia,CZE,2021-01-16,6531
Czechia,CZE,2021-01-17,6504
Czechia,CZE,2021-01-18,6967
Czechia,CZE,2021-01-19,6699
Czechia,CZE,2021-01-20,6537
Czechia,CZE,2021-01-21,6407
Czechia,CZE,2021-01-22,6391
Czechia,CZE,2021-01-23,5876
Czechia,CZE,2021-01-24,5913
Czechia,CZE,2021-01-25,6338
Czechia,CZE,2021-01-26,6306
Czechia,CZE,2021-01-27,6159
Czechia,CZE,2021-01-28,6042
Czechia,CZE,2021-01-29,5978
Czechia,CZE,2021-01-30,5517
Czechia,CZE,2021-01-31,5562
Czechia,CZE,2021-02-01,6101
Czechia,CZE,2021-02-02,5989
Czechia,CZE,2021-02-03,5960
Czechia,CZE,2021-02-04,5998
Czechia,CZE,2021-02-05,5984
Czechia,CZE,2021-02-06,5650
Czechia,CZE,2021-02-07,5791
Czechia,CZE,2021-02-08,6230
Czechia,CZE,2021-02-09,6153
Czechia,CZE,2021-02-10,6081
Czechia,CZE,2021-02-11,6060
Czechia,CZE,2021-02-12,5995
Czechia,CZE,2021-02-13,5677
Czechia,CZE,2021-02-14,5888
Czechia,CZE,2021-02-15,6387
Czechia,CZE,2021-02-16,6420
Czechia,CZE,2021-02-17,6499
Czechia,CZE,2021-02-18,6610
Czechia,CZE,2021-02-19,6614
Czechia,CZE,2021-02-20,6213
Czechia,CZE,2021-02-21,6420
Czechia,CZE,2021-02-22,7114
Czechia,CZE,2021-02-23,7148
Czechia,CZE,2021-02-24,7236
Czechia,CZE,2021-02-25,7463
Czechia,CZE,2021-02-26,7568
Czechia,CZE,2021-02-27,7260
Czechia,CZE,2021-02-28,7525
Czechia,CZE,2021-03-01,8340
Czechia,CZE,2021-03-02,8525
Czechia,CZE,2021-03-03,8477
Czechia,CZE,2021-03-04,8482
Czechia,CZE,2021-03-05,8544
Czechia,CZE,2021-03-06,8191
Czechia,CZE,2021-03-07,8416
Czechia,CZE,2021-03-08,9091
Czechia,CZE,2021-03-09,9056
Czechia,CZE,2021-03-10,9076
Czechia,CZE,2021-03-11,9044
Czechia,CZE,2021-03-12,9012
Czechia,CZE,2021-03-13,8609
Czechia,CZE,2021-03-14,8823
Czechia,CZE,2021-03-15,9551
Czechia,CZE,2021-03-16,9412
Czechia,CZE,2021-03-17,9242
Czechia,CZE,2021-03-18,9039
Czechia,CZE,2021-03-19,8845
Czechia,CZE,2021-03-20,8280
Czechia,CZE,2021-03-21,8387
Czechia,CZE,2021-03-22,9037
Czechia,CZE,2021-03-23,8689
Czechia,CZE,2021-03-24,8366
Czechia,CZE,2021-03-25,8206
Czechia,CZE,2021-03-26,8083
Czechia,CZE,2021-03-27,7559
Czechia,CZE,2021-03-28,7611
Czechia,CZE,2021-03-29,8156
Czechia,CZE,2021-03-30,7878
Czechia,CZE,2021-03-31,7556
Czechia,CZE,2021-04-01,7244
Czechia,CZE,2021-04-02,6414
Czechia,CZE,2021-04-03,6257
Czechia,CZE,2021-04-04,6353
Czechia,CZE,2021-04-05,6419
Czechia,CZE,2021-04-06,7099
Czechia,CZE,2021-04-07,6744
Czechia,CZE,2021-04-08,6265
Czechia,CZE,2021-04-09,5950
Czechia,CZE,2021-04-10,5311
Czechia,CZE,2021-04-11,5264
Czechia,CZE,2021-04-12,5562
Czechia,CZE,2021-04-13,5249
Czechia,CZE,2021-04-14,4945
Czechia,CZE,2021-04-15,4687
Czechia,CZE,2021-04-16,4435
Czechia,CZE,2021-04-17,4037
Czechia,CZE,2021-04-18,4050
Czechia,CZE,2021-04-19,4327
Czechia,CZE,2021-04-20,4164
Czechia,CZE,2021-04-21,4005
Czechia,CZE,2021-04-22,3771
Czechia,CZE,2021-04-23,3552
Czechia,CZE,2021-04-24,3205
Czechia,CZE,2021-04-25,3196
Czechia,CZE,2021-04-26,3346
Czechia,CZE,2021-04-27,3173
Czechia,CZE,2021-04-28,3025
Czechia,CZE,2021-04-29,2855
Czechia,CZE,2021-04-30,2698
